year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,7,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",162,45,11.53,2.22,14.79,0,16.47,1,0,2657,427,113,848,0,1269
2023,7,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",317,141,19.98,6.72,41.37,1.99,70.95,2,0,12127,2547,1076,2436,118,5950
2023,7,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",434,108,33.15,6.4,22.64,1.95,43.86,1,2,12725,7199,536,1428,89,3473
2023,7,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",32,8,4,0.98,2.02,0,1,0,0,408,112,112,167,0,17
2023,7,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",22,6,1.72,0,3.6,0,0.68,0,0,377,203,0,138,0,36
2023,7,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31,10,3.73,0.44,5.24,0,0.59,0,0,623,292,11,282,0,38
2023,7,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",90,29,4.13,3.26,11.94,0,9.67,0,1,1315,219,75,402,0,619
2023,7,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",133,33,9.67,2.56,7.53,1,12.24,2,1,4512,1517,216,1935,21,823
2023,7,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20,2,1,0,1,0,0,0,0,1580,1561,0,19,0,0
2023,7,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",345,131,39.57,3.78,23.21,0.23,64.2,2,1,12768,3783,164,1501,62,7258
2023,7,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",32,10,1.36,0.66,4.23,0,3.75,0,0,374,24,23,151,0,176
2023,7,G4,Allegiant Air,BOS,"Boston, MA: Logan International",68,6,4.79,0,1.21,0,0,2,1,452,341,0,111,0,0
2023,7,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",14,2,0.3,0,0.93,0,0.78,0,0,115,11,0,49,0,55
2023,7,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",49,14,4.42,1,4.81,0,3.78,0,0,590,179,20,163,0,228
2023,7,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",85,27,7.06,2.76,8.42,0,8.75,2,0,1729,299,259,438,0,733
2023,7,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",18,7,1.92,0.4,3.58,0,1.09,0,0,472,177,19,201,0,75
2023,7,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",32,8,1.91,0,2.47,0,3.62,1,0,1677,289,0,1271,0,117
2023,7,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",85,13,6.62,1.26,2.6,0,2.52,0,0,800,236,141,120,0,303
2023,7,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",32,3,1,0,0,0,2,0,0,181,53,0,0,0,128
2023,7,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",429,198,30.83,15.3,57.36,0,94.51,11,12,19178,5115,2445,3246,0,8372
2023,7,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",27,13,3.46,1.53,5.06,0,2.96,0,1,679,107,131,189,0,252
2023,7,G4,Allegiant Air,DEN,"Denver, CO: Denver International",63,22,3.97,1.46,8.16,0.07,8.35,1,2,1490,174,179,660,5,472
2023,7,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",200,92,22.87,7.85,22.13,0,39.15,0,0,7248,2346,564,1230,0,3108
2023,7,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",23,7,1.19,2.88,0.45,0,2.48,0,0,429,85,155,25,0,164
2023,7,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9,5,1.26,0,0.87,0,2.87,0,0,1251,956,0,39,0,256
2023,7,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",58,8,2.79,1,0.59,0,3.62,2,0,308,73,25,36,0,174
2023,7,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",18,12,3.66,2,2.45,0,3.9,0,0,483,159,87,102,0,135
2023,7,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",76,10,4.6,2.3,3.1,0,0,0,0,1138,377,534,227,0,0
2023,7,G4,Allegiant Air,EYW,"Key West, FL: Key West International",46,9,1.93,1.37,2.53,0,3.18,1,0,546,95,232,93,0,126
2023,7,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",54,15,3.3,1.67,6.25,0,3.78,0,0,806,290,56,228,0,232
2023,7,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",58,13,5.03,2.23,3.03,0,2.71,1,0,2524,1333,69,949,0,173
2023,7,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",36,6,2,1.56,0.44,0,2,0,0,486,343,34,9,0,100
2023,7,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",303,138,16.31,4.52,49.26,0.02,67.89,4,6,13572,2180,281,3052,7,8052
2023,7,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",99,28,4.93,3.15,7.53,0,12.39,0,0,2239,185,284,543,0,1227
2023,7,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",94,27,5.79,4.05,8.95,1,7.21,0,0,1520,429,297,414,21,359
2023,7,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",85,22,6.23,4.3,8.44,0,3.03,1,1,1002,242,329,329,0,102
2023,7,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",27,10,0.65,3.2,2.3,0,3.85,0,0,531,11,206,120,0,194
2023,7,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",9,1,0.77,0,0.23,0,0,0,0,35,27,0,8,0,0
2023,7,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",18,4,2.94,0,1.06,0,0,0,0,365,342,0,23,0,0
2023,7,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",9,5,0.92,2,1.37,0,0.71,0,0,373,92,195,64,0,22
2023,7,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",18,3,1.88,0,0.21,0,0.92,0,1,147,94,0,9,0,44
2023,7,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",182,51,7.23,3.44,14.97,0,25.36,0,0,5727,1766,1477,700,0,1784
2023,7,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",9,3,0.47,1,1.53,0,0,0,0,262,48,120,94,0,0
2023,7,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",27,15,3.76,3.12,2.01,0,6.11,0,0,1546,471,384,139,0,552
2023,7,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",9,5,1.48,0,2.87,0,0.65,0,0,273,104,0,118,0,51
2023,7,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",27,10,1,2.33,2.96,0,3.71,1,0,730,77,108,274,0,271
2023,7,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",45,13,2.49,0,5.09,0,5.41,0,0,652,129,0,199,0,324
2023,7,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",74,21,4.83,1.83,4.82,0.82,8.7,1,0,1263,371,168,203,14,507
2023,7,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",45,24,2.35,1.66,8.41,0,11.58,1,0,1594,135,137,404,0,918
2023,7,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",27,2,0,0,0,0,2,0,1,46,0,0,0,0,46
2023,7,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",59,11,3.11,1.01,4.48,0,2.4,1,0,818,290,134,316,0,78
2023,7,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",72,17,3.5,0.67,2.81,0,10.03,0,0,1077,314,24,73,0,666
2023,7,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",193,69,11.4,9.93,16.65,0,31.01,1,1,5755,757,502,762,0,3734
2023,7,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",77,31,7.75,2.22,9.8,0.41,10.82,2,0,2125,482,76,706,14,847
2023,7,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",727,307,47.31,9.93,101.4,0.57,147.79,4,2,31863,8942,931,5966,74,15950
2023,7,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",226,68,24.75,3.57,8.41,0.66,30.62,0,1,7070,3858,407,407,48,2350
2023,7,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",143,36,8.08,6.94,8.78,0,12.2,1,3,2609,802,409,536,0,862
2023,7,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",105,28,10.06,2.11,8.95,0,6.88,1,1,2773,1368,99,784,0,522
2023,7,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",36,13,2.11,1.64,3.62,0,5.63,0,0,635,121,116,114,0,284
2023,7,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",32,3,1.46,0,1.54,0,0,0,0,183,142,0,41,0,0
2023,7,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",569,185,78.34,11.69,22.15,0,72.82,23,2,14612,5318,1421,1485,0,6388
2023,7,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",124,56,18.68,2.35,8.31,0,26.66,3,0,3824,931,204,437,0,2252
2023,7,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",171,60,20.92,2.12,4.02,0,32.94,5,1,4952,1283,312,298,0,3059
2023,7,UA,United Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",78,50,17.57,1.89,4.21,0,26.33,5,0,4036,1050,302,336,0,2348
2023,7,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",305,115,40.7,5.89,27.75,0,40.66,13,3,10486,3913,736,1711,0,4126
2023,7,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",946,254,105.74,15.64,30.66,0,101.96,26,0,17529,7428,1208,1313,0,7580
2023,7,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",534,175,77,6.78,21.11,0,70.11,12,0,13304,5631,497,825,0,6351
2023,7,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",129,38,10.4,1.57,16.87,0,9.16,4,0,2424,702,147,644,0,931
2023,7,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",92,34,8.76,1.53,4.74,0,18.97,0,1,2422,649,75,136,0,1562
2023,7,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",93,34,12.21,1.26,4.3,0,16.23,0,0,3081,986,137,228,0,1730
2023,7,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",939,333,136.4,14.94,62.35,0,119.32,24,1,25318,8888,1912,2870,0,11648
2023,7,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4363,1140,467.28,52.91,249.28,0,370.53,111,6,88068,36789,4298,10209,0,36772
2023,7,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",120,40,16.61,0.8,2.41,0,20.18,2,0,3365,1336,40,88,0,1901
2023,7,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",246,110,49.28,1.61,28.2,0,30.91,5,1,8769,4180,133,1072,0,3384
2023,7,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",323,96,38.41,4.47,14.62,0,38.5,8,0,7800,2741,527,692,0,3840
2023,7,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",355,148,62.58,8.16,16.03,0,61.22,16,1,10445,3679,744,829,0,5193
2023,7,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",568,161,67.62,4.92,27.26,0,61.19,18,3,10474,4459,263,1246,0,4506
2023,7,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",40,2,1.69,0,0.31,0,0,0,0,41,36,0,5,0,0
2023,7,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",93,41,14.23,4.6,12.43,0,9.74,3,0,3405,950,528,729,0,1198
2023,7,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",263,94,35.65,6,16.18,0,36.17,8,4,7044,2440,722,797,0,3085
2023,7,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",82,18,9.71,0,6.62,0,1.67,1,0,928,596,0,198,0,134
2023,7,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",93,63,27.32,3.16,8.26,0,24.26,3,0,6339,2618,430,582,0,2709
2023,7,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",617,207,87.38,14.69,49.96,0,54.98,18,3,16620,6169,1404,3043,0,6004
2023,7,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",54,23,8.01,1.68,2.37,0,10.94,0,0,1596,506,117,146,0,827
2023,7,UA,United Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",98,29,6.65,1.4,4.48,0,16.47,2,0,2222,340,56,302,0,1524
2023,7,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",977,319,81.35,3.56,38.85,0,195.25,8,0,13867,3039,195,1203,0,9430
2023,7,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",284,114,41.04,3.73,15.92,0,53.31,2,1,7193,2188,309,853,0,3843
2023,7,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",202,67,18.45,0,8.98,0,39.57,0,0,3129,857,0,370,0,1902
2023,7,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3232,967,271.85,27.96,176.22,2.97,488.01,26,11,60787,14430,2361,10239,97,33660
2023,7,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",3118,838,258.05,19.82,101.49,1.95,456.69,9,0,43123,12967,1493,3748,53,24862
2023,7,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",330,136,40.46,3.25,20.14,0,72.16,3,2,8257,2265,217,993,0,4782
2023,7,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",344,138,44.83,5.97,17.15,0,70.05,1,2,8587,2668,374,871,0,4674
2023,7,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",88,43,10.97,0,2.58,0,29.45,0,0,2192,402,0,141,0,1649
2023,7,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",4177,1136,293.85,37.93,174.54,6.81,622.88,29,9,68491,16615,3395,8468,307,39706
2023,7,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",370,124,42.95,0,10.85,0,70.2,2,3,5039,1689,0,310,0,3040
2023,7,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",590,237,67.92,6.07,77.56,2.06,83.39,19,4,17218,3771,678,6590,36,6143
2023,7,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",357,152,64.11,7.32,21.53,0,59.03,7,2,9462,3069,922,1497,0,3974
2023,7,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1824,425,125.67,1.18,33.21,0.54,264.41,15,2,20523,6116,49,1292,19,13047
2023,7,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6287,1916,407.9,70.98,474.28,6.52,956.33,79,39,127795,25655,6065,30220,773,65082
2023,7,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",171,71,28.65,0,3.66,0,38.69,0,0,3781,1212,0,91,0,2478
2023,7,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",338,114,32.48,4.15,23.41,0,53.95,1,1,6558,1537,451,1060,0,3510
2023,7,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",429,174,61.66,3.37,14.89,0.75,93.33,2,1,10173,2676,313,738,12,6434
2023,7,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",273,103,37.35,2.22,12.18,0,51.24,1,2,6666,1937,102,556,0,4071
2023,7,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",1057,377,122.48,12.22,46.21,0,196.08,9,3,23613,6641,999,2494,0,13479
2023,7,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",446,170,62.57,1.78,20.99,0,84.65,4,3,9564,3325,156,865,0,5218
2023,7,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",109,18,7.28,0.86,0.62,0,9.24,1,0,562,170,19,18,0,355
2023,7,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",233,95,36.04,2.27,6.35,0,50.34,0,1,5899,1765,220,295,0,3619
2023,7,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",6167,1732,509.43,36.2,255.78,4.9,925.7,41,11,96235,24503,2659,11269,124,57680
2023,7,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1389,427,99.02,13.21,147.4,0.54,166.83,7,9,24067,4770,751,8452,63,10031
2023,7,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",8673,3037,591.1,78.71,1068.2,5.65,1293.34,193,69,194272,34179,8128,68394,244,83327
2023,7,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",150,68,18.2,1.33,7.46,0,41.01,1,0,4417,977,110,420,0,2910
2023,7,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",345,152,58.59,5.88,13.16,0,74.38,4,0,9714,2579,943,646,0,5546
2023,7,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",389,132,25.34,1.31,27.3,0.01,78.04,0,0,5656,929,68,867,1,3791
2023,7,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",778,220,76.43,0.96,18.52,0,124.09,1,0,10553,3681,61,617,0,6194
2023,7,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",181,52,11.05,0.21,13.83,0,26.9,0,0,2334,521,11,404,0,1398
2023,7,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",129,45,17.66,0,2.76,0,24.58,0,0,2233,776,0,103,0,1354
2023,7,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1424,498,120.06,12.18,155.31,1.29,209.17,7,9,30410,5995,1342,9546,98,13429
2023,7,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",346,135,51.61,0.38,14.16,0.71,68.14,1,0,5941,2403,10,440,101,2987
2023,7,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",165,65,22.31,4.26,6.41,0,32.01,0,0,4164,1124,476,235,0,2329
2023,7,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",108,35,15.68,0.53,2.7,0,16.09,0,0,2052,699,61,160,0,1132
2023,7,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",31,5,2.71,0.47,0,0,1.82,0,0,226,75,23,0,0,128
2023,7,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1261,146,63.52,0,31.63,1.44,49.41,5,5,7315,4055,0,882,35,2343
2023,7,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4451,1162,312.55,32.12,144.52,6.38,666.42,25,10,60994,15053,2471,6016,185,37269
2023,7,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",176,50,18.36,1.41,2.46,0,27.77,0,0,2304,844,54,56,0,1350
2023,7,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",164,48,19.56,1.89,8.21,0,18.34,1,0,2208,851,151,346,0,860
2023,7,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",538,142,37.58,2.39,14.37,0,87.65,3,0,9118,2348,343,885,0,5542
2023,7,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",153,66,19.94,0.48,5.13,0,40.45,1,1,4097,862,48,259,0,2928
2023,7,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",1003,382,100.59,13.69,57.3,0.76,209.66,4,4,22227,5509,1055,2549,19,13095
2023,7,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",216,86,26.75,2.42,18.22,0,38.61,3,0,4482,1111,102,1326,0,1943
2023,7,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",155,18,6.94,0,1,0,10.06,0,0,740,396,0,15,0,329
2023,7,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",207,73,15.93,2.07,9.5,0.25,45.25,0,0,4688,728,173,370,6,3411
2023,7,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",376,139,37.71,3.45,27.2,0,70.64,1,5,8293,1784,408,1025,0,5076
2023,7,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",372,55,19.68,0.12,9.28,0.04,25.88,1,3,2568,1031,6,238,6,1287
2023,7,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International",7445,2166,565.64,33.17,446.83,6.15,1114.21,63,8,111684,28611,2595,21354,252,58872
2023,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2697,840,252.87,11.36,69.44,4.65,501.68,18,1,40633,11520,1278,2720,234,24881
2023,7,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",228,65,26.71,0.78,7.34,0,30.17,0,0,3469,1365,29,273,0,1802
2023,7,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1058,310,97.08,10,102.99,0,99.93,89,10,17309,4471,622,6363,0,5853
2023,7,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1266,294,95.42,1,21.41,0,176.17,2,0,13273,4088,17,922,0,8246
2023,7,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",362,67,21.91,0,13.97,0,31.12,1,4,2639,925,0,427,0,1287
2023,7,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",205,76,21.03,0.12,5.57,0,49.28,1,0,4306,875,8,283,0,3140
2023,7,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",327,83,28.69,0.68,8.66,0,44.96,2,1,3724,1224,78,328,0,2094
2023,7,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",2225,722,222.53,18.55,104.47,0.78,375.67,19,10,40746,10473,1825,4700,36,23712
2023,7,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3614,1372,308.09,33.67,437.97,6.4,585.87,32,26,86531,18409,3317,24556,181,40068
2023,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",7271,2302,519.04,66.64,553.51,7.17,1155.64,122,78,144868,28386,7701,30612,251,77918
2023,7,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",286,136,49.85,4.86,13.61,0,67.67,2,1,9208,2834,691,775,0,4908
2023,7,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester Boston Regional",231,86,29.41,3.32,16.89,0,36.39,3,2,5620,1751,277,704,0,2888
2023,7,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",495,195,45.16,7.69,56.03,0,86.12,2,3,10325,2268,603,2701,0,4753
2023,7,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",724,264,81.45,6.17,25.56,0,150.82,4,0,16587,4767,357,1245,0,10218
2023,7,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",682,265,90.92,7.36,22.74,0.58,143.4,10,1,16046,4435,666,1088,18,9839
2023,7,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1645,528,160.74,15.65,67.12,1.07,283.42,6,5,32161,8857,1495,3073,31,18705
2023,7,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",31,13,7.37,0,0.97,0,4.66,0,0,488,292,0,33,0,163
2023,7,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",294,100,29.88,3.36,16.71,0,50.05,1,0,6208,1614,515,766,0,3313
2023,7,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metro Oakland International",3337,898,260.84,3.15,55.88,1,577.13,20,1,44824,12743,434,1879,24,29744
2023,7,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",744,105,43.98,0,22.08,0,38.94,2,6,4836,2185,0,799,0,1852
2023,7,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",609,248,78.67,4.38,34.55,0.55,129.86,5,0,13627,4245,385,1591,16,7390
2023,7,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",667,230,79.36,8.4,32.52,0,109.71,7,3,13299,3505,1175,1838,0,6781
2023,7,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",977,239,85.26,1.29,13.4,0,139.04,8,1,12077,3954,54,491,0,7578
2023,7,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",804,254,56.33,5.8,103.61,0,88.26,10,15,15041,3303,705,5763,0,5270
2023,7,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",257,93,30.58,2.38,15.74,0,44.3,2,2,6195,1632,243,1269,0,3051
2023,7,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",196,81,21.47,1,29.93,0,28.59,3,2,5243,1588,43,1750,0,1862
2023,7,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1018,334,129.25,3.6,31.53,0.85,168.77,7,1,15457,5678,155,1056,19,8549
2023,7,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",401,175,47.17,3.76,30.37,0,93.7,11,0,10654,2092,419,1403,0,6740
